,Sim Mix and Util,Cost,Cost Power,Cost Error,Cost QoS,P Watts,R Watts,P Coef,R Coef,Average Job Power,Average Job Time,Average Job # Nodes,Number of Jobs,Utilization,Average QOS
2799,w8-75,45.667764,36.2244,9.423703,0.019662,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2800,w8-75,45.675494,36.2244,9.423703,0.027391,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2801,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2802,w8-75,44.367976,35.4744,8.402347,0.491229,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2803,w8-75,46.947546,35.4744,8.402347,3.070799,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2804,w8-75,45.856537,35.4744,8.402347,1.97979,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2805,w8-75,44.311616,35.4744,8.402347,0.43487,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2806,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2807,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2808,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2809,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2810,w8-75,44.104932,35.4744,8.402347,0.228185,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2811,w8-75,43.89415,35.4744,8.402347,0.017403,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2812,w8-75,43.906871,35.4744,8.402347,0.030124,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2813,w8-75,43.892726,35.4744,8.402347,0.015979,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2814,w8-75,45.665391,36.2244,9.423703,0.017288,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2815,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2816,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2817,w8-75,45.667956,36.2244,9.423703,0.019853,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2818,w8-75,45.675618,35.4744,8.402347,1.798872,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2819,w8-75,44.101236,35.4744,8.402347,0.22449,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2820,w8-75,47.244451,35.4744,8.402347,3.367704,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2821,w8-75,47.655779,35.4744,8.402347,3.779032,134044.0,15796.0,0.999979,0.478214,274.375,219.24375,2.25,8.0,0.75,1.1125
2822,w8-75,45.663947,36.2244,9.423703,0.015844,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2823,w8-75,45.716513,36.2244,9.423703,0.06841,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2824,w8-75,45.714631,36.2244,9.423703,0.066528,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2825,w8-75,45.669831,36.2244,9.423703,0.021728,136044.0,15296.0,1.014899,0.463077,274.375,219.24375,2.25,8.0,0.75,1.1125
2826,w8-75,44.278757,35.7747,8.403753,0.100305,134044.0,14795.0,0.999979,0.447909,274.375,219.24375,2.25,8.0,0.75,1.1125
2827,w8-75,45.137132,35.7747,8.403753,0.958679,134044.0,14795.0,0.999979,0.447909,274.375,219.24375,2.25,8.0,0.75,1.1125
2828,w8-75,44.33624,35.7747,8.403753,0.157787,134044.0,14795.0,0.999979,0.447909,274.375,219.24375,2.25,8.0,0.75,1.1125
2829,w8-75,47.595584,35.7747,8.403753,3.417132,134044.0,14795.0,0.999979,0.447909,274.375,219.24375,2.25,8.0,0.75,1.1125
2830,w8-75,45.966137,36.5247,9.425592,0.015844,136044.0,14295.0,1.014899,0.432772,274.375,219.24375,2.25,8.0,0.75,1.1125
2831,w8-75,45.966389,36.5247,9.425592,0.016097,136044.0,14295.0,1.014899,0.432772,274.375,219.24375,2.25,8.0,0.75,1.1125
2832,w8-75,45.966137,36.5247,9.425592,0.015844,136044.0,14295.0,1.014899,0.432772,274.375,219.24375,2.25,8.0,0.75,1.1125
2833,w8-75,45.966137,36.5247,9.425592,0.015844,136044.0,14295.0,1.014899,0.432772,274.375,219.24375,2.25,8.0,0.75,1.1125
2834,w8-75,44.481866,35.775,8.403754,0.303112,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2835,w8-75,44.688384,35.775,8.403754,0.509629,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2836,w8-75,44.25714,35.775,8.403754,0.078386,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2837,w8-75,44.198654,35.775,8.403754,0.0199,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2838,w8-75,45.98038,36.525,9.425595,0.029785,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2839,w8-75,45.968374,36.525,9.425595,0.017779,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2840,w8-75,45.966549,36.525,9.425595,0.015954,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2841,w8-75,45.967461,36.525,9.425595,0.016867,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2842,w8-75,46.52805,35.775,8.403754,2.349296,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2843,w8-75,44.198516,35.775,8.403754,0.019762,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2844,w8-75,48.228248,35.775,8.403754,4.049494,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2845,w8-75,45.465497,35.775,8.403754,1.286743,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2846,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2847,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2848,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2849,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2850,w8-75,44.194598,35.775,8.403754,0.015844,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2851,w8-75,44.821255,35.775,8.403754,0.642501,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2852,w8-75,44.194885,35.775,8.403754,0.016131,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2853,w8-75,44.259531,35.775,8.403754,0.080777,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2854,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2855,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2856,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2857,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2858,w8-75,44.347114,35.775,8.403754,0.16836,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2859,w8-75,44.22521,35.775,8.403754,0.046456,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2860,w8-75,46.122625,35.775,8.403754,1.943871,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2861,w8-75,44.58633,35.775,8.403754,0.407575,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2862,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2863,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2864,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2865,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2866,w8-75,44.194598,35.775,8.403754,0.015844,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2867,w8-75,44.194598,35.775,8.403754,0.015844,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2868,w8-75,44.21806,35.775,8.403754,0.039306,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2869,w8-75,44.837615,35.775,8.403754,0.658861,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2870,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2871,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2872,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2873,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2874,w8-75,44.534635,35.775,8.403754,0.355881,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2875,w8-75,44.318681,35.775,8.403754,0.139926,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2876,w8-75,44.266624,35.775,8.403754,0.08787,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2877,w8-75,44.224319,35.775,8.403754,0.045565,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2878,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2879,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2880,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2881,w8-75,45.966549,36.525,9.425595,0.015954,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2882,w8-75,44.203754,35.775,8.403754,0.025,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2883,w8-75,44.400006,35.775,8.403754,0.221251,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2884,w8-75,45.967157,35.775,8.403754,1.788403,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2885,w8-75,45.038746,35.775,8.403754,0.859992,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2886,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2887,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2888,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2889,w8-75,45.98262,36.525,9.425595,0.032025,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2890,w8-75,47.447074,35.775,8.403754,3.26832,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2891,w8-75,44.244426,35.775,8.403754,0.065672,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2892,w8-75,44.282017,35.775,8.403754,0.103263,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2893,w8-75,47.295226,35.775,8.403754,3.116472,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2894,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2895,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2896,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2897,w8-75,45.966489,36.525,9.425595,0.015894,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2898,w8-75,44.594069,35.775,8.403754,0.415315,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2899,w8-75,44.252237,35.775,8.403754,0.073483,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2900,w8-75,45.572685,35.775,8.403754,1.393931,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2901,w8-75,45.155245,35.775,8.403754,0.97649,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2902,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2903,w8-75,45.966604,36.525,9.425595,0.01601,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2904,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2905,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2906,w8-75,44.330218,35.775,8.403754,0.151463,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2907,w8-75,44.212547,35.775,8.403754,0.033793,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2908,w8-75,44.210962,35.775,8.403754,0.032208,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2909,w8-75,45.045037,35.775,8.403754,0.866283,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2910,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2911,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2912,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2913,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2914,w8-75,44.900512,35.775,8.403754,0.721758,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2915,w8-75,44.891081,35.775,8.403754,0.712327,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2916,w8-75,44.196007,35.775,8.403754,0.017253,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2917,w8-75,44.36653,35.775,8.403754,0.187776,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2918,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2919,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2920,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2921,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2922,w8-75,47.698195,35.775,8.403754,3.519441,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2923,w8-75,44.273661,35.775,8.403754,0.094907,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2924,w8-75,44.199853,35.775,8.403754,0.021099,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2925,w8-75,44.393121,35.775,8.403754,0.214367,134044.0,14794.0,0.999979,0.447879,274.375,219.24375,2.25,8.0,0.75,1.1125
2926,w8-75,45.966479,36.525,9.425595,0.015884,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2927,w8-75,45.967282,36.525,9.425595,0.016687,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2928,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2929,w8-75,45.966439,36.525,9.425595,0.015844,136044.0,14294.0,1.014899,0.432742,274.375,219.24375,2.25,8.0,0.75,1.1125
2930,w8-9,180.418486,37.2414,13.455133,129.721953,143956.0,19818.0,0.999998,0.599977,274.375,219.24375,2.25,8.0,0.9,1.1125
2931,w8-9,107.5384,37.9914,14.477727,55.069273,145955.0,19317.0,1.013884,0.58481,274.375,219.24375,2.25,8.0,0.9,1.1125
2932,w8-9,176.894586,37.9914,14.477727,124.425459,145955.0,19317.0,1.013884,0.58481,274.375,219.24375,2.25,8.0,0.9,1.1125
2933,w8-9,139.047765,37.9914,14.477727,86.578638,145955.0,19317.0,1.013884,0.58481,274.375,219.24375,2.25,8.0,0.9,1.1125
2934,w8-9,114.760929,37.9914,14.477727,62.291802,145955.0,19317.0,1.013884,0.58481,274.375,219.24375,2.25,8.0,0.9,1.1125
2935,w8-9,63.111954,38.7414,15.501768,8.868787,147955.0,18817.0,1.027778,0.569673,274.375,219.24375,2.25,8.0,0.9,1.1125
2936,w8-9,70.726614,38.7414,15.501768,16.483447,147955.0,18817.0,1.027778,0.569673,274.375,219.24375,2.25,8.0,0.9,1.1125
2937,w8-9,71.581688,38.7414,15.501768,17.33852,147955.0,18817.0,1.027778,0.569673,274.375,219.24375,2.25,8.0,0.9,1.1125
2938,w8-9,85.951838,38.7414,15.501768,31.70867,147955.0,18817.0,1.027778,0.569673,274.375,219.24375,2.25,8.0,0.9,1.1125
2939,w8-9,56.034372,39.4917,16.526827,0.015844,149955.0,18316.0,1.041671,0.554505,274.375,219.24375,2.25,8.0,0.9,1.1125
2940,w8-9,56.034372,39.4917,16.526827,0.015844,149955.0,18316.0,1.041671,0.554505,274.375,219.24375,2.25,8.0,0.9,1.1125
2941,w8-9,56.034372,39.4917,16.526827,0.015844,149955.0,18316.0,1.041671,0.554505,274.375,219.24375,2.25,8.0,0.9,1.1125
2942,w8-9,56.041769,39.4917,16.526827,0.023242,149955.0,18316.0,1.041671,0.554505,274.375,219.24375,2.25,8.0,0.9,1.1125
2943,w8-9,54.259873,38.742,15.501774,0.016099,147955.0,18815.0,1.027778,0.569612,274.375,219.24375,2.25,8.0,0.9,1.1125
2944,w8-9,54.26005,38.742,15.501774,0.016276,147955.0,18815.0,1.027778,0.569612,274.375,219.24375,2.25,8.0,0.9,1.1125
2945,w8-9,61.798663,38.742,15.501774,7.554889,147955.0,18815.0,1.027778,0.569612,274.375,219.24375,2.25,8.0,0.9,1.1125
2946,w8-9,60.425643,38.742,15.501774,6.181869,147955.0,18815.0,1.027778,0.569612,274.375,219.24375,2.25,8.0,0.9,1.1125
2947,w8-9,56.034676,39.492,16.526831,0.015844,149955.0,18315.0,1.041671,0.554475,274.375,219.24375,2.25,8.0,0.9,1.1125
2948,w8-9,56.034676,39.492,16.526831,0.015844,149955.0,18315.0,1.041671,0.554475,274.375,219.24375,2.25,8.0,0.9,1.1125
2949,w8-9,56.034676,39.492,16.526831,0.015844,149955.0,18315.0,1.041671,0.554475,274.375,219.24375,2.25,8.0,0.9,1.1125
2950,w8-9,56.034676,39.492,16.526831,0.015844,149955.0,18315.0,1.041671,0.554475,274.375,219.24375,2.25,8.0,0.9,1.1125
2951,w8-9,54.261194,38.7423,15.501777,0.017117,147955.0,18814.0,1.027778,0.569582,274.375,219.24375,2.25,8.0,0.9,1.1125
2952,w8-9,54.259922,38.7423,15.501777,0.015844,147955.0,18814.0,1.027778,0.569582,274.375,219.24375,2.25,8.0,0.9,1.1125
2953,w8-9,54.260977,38.7423,15.501777,0.0169,147955.0,18814.0,1.027778,0.569582,274.375,219.24375,2.25,8.0,0.9,1.1125
2954,w8-9,54.259922,38.7423,15.501777,0.015844,147955.0,18814.0,1.027778,0.569582,274.375,219.24375,2.25,8.0,0.9,1.1125
2955,w8-9,61.101703,37.9923,14.477227,8.632177,145954.0,19313.0,1.013877,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2956,w8-9,52.486826,37.9923,14.477227,0.0173,145954.0,19313.0,1.013877,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2957,w8-9,52.486111,37.9923,14.477227,0.016585,145954.0,19313.0,1.013877,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2958,w8-9,52.486956,37.9923,14.477227,0.017429,145954.0,19313.0,1.013877,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2959,w8-9,54.259413,38.7423,15.501269,0.015844,147954.0,18813.0,1.027771,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2960,w8-9,54.259413,38.7423,15.501269,0.015844,147954.0,18813.0,1.027771,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2961,w8-9,54.259413,38.7423,15.501269,0.015844,147954.0,18813.0,1.027771,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2962,w8-9,54.26132,38.7423,15.501269,0.017751,147954.0,18813.0,1.027771,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2963,w8-9,52.485064,37.992,14.476715,0.016349,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2964,w8-9,52.488852,37.992,14.476715,0.020137,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2965,w8-9,52.798356,37.992,14.476715,0.32964,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2966,w8-9,55.31102,37.992,14.476715,2.842305,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2967,w8-9,54.259991,38.742,15.500757,0.017233,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2968,w8-9,54.25876,38.742,15.500757,0.016003,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2969,w8-9,54.258635,38.742,15.500757,0.015878,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2970,w8-9,54.258602,38.742,15.500757,0.015844,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2971,w8-9,52.508313,37.992,14.476715,0.039598,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2972,w8-9,95.024913,37.992,14.476715,42.556198,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2973,w8-9,52.488809,37.992,14.476715,0.020093,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2974,w8-9,52.490993,37.992,14.476715,0.022277,145953.0,19313.0,1.013871,0.584689,274.375,219.24375,2.25,8.0,0.9,1.1125
2975,w8-9,54.26046,38.742,15.500757,0.017702,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2976,w8-9,54.267342,38.742,15.500757,0.024585,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2977,w8-9,54.270921,38.742,15.500757,0.028164,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2978,w8-9,73.207564,38.742,15.500757,18.964806,147953.0,18813.0,1.027764,0.569552,274.375,219.24375,2.25,8.0,0.9,1.1125
2979,w8-9,56.033963,39.4923,16.525819,0.015844,149953.0,18312.0,1.041657,0.554384,274.375,219.24375,2.25,8.0,0.9,1.1125
2980,w8-9,56.033963,39.4923,16.525819,0.015844,149953.0,18312.0,1.041657,0.554384,274.375,219.24375,2.25,8.0,0.9,1.1125
2981,w8-9,56.033963,39.4923,16.525819,0.015844,149953.0,18312.0,1.041657,0.554384,274.375,219.24375,2.25,8.0,0.9,1.1125
2982,w8-9,56.033963,39.4923,16.525819,0.015844,149953.0,18312.0,1.041657,0.554384,274.375,219.24375,2.25,8.0,0.9,1.1125
2983,w8-9,54.259208,38.7426,15.500764,0.015844,147953.0,18811.0,1.027764,0.569491,274.375,219.24375,2.25,8.0,0.9,1.1125
2984,w8-9,54.268061,38.7426,15.500764,0.024698,147953.0,18811.0,1.027764,0.569491,274.375,219.24375,2.25,8.0,0.9,1.1125
2985,w8-9,54.259208,38.7426,15.500764,0.015844,147953.0,18811.0,1.027764,0.569491,274.375,219.24375,2.25,8.0,0.9,1.1125
